TYP;KIERUNEK;SHAPE_LEN;vertex_pos;vertex_index;vertex_part;vertex_part_index;distance;angle;xcoord;ycoord;
strefa ruchu uspokojonego 20 i 30 km/h;2;79.3552610034;-1;2;0;2;79.35526100369648;113.30683742473927;17.046120967029292;51.063135431371144;
strefa ruchu uspokojonego 20 i 30 km/h;2;236.287928996;0;0;0;0;0;271.4955835621503;17.057404519289005;51.05367905638108;
strefa ruchu uspokojonego 20 i 30 km/h;2;236.287928996;-1;13;0;13;236.28792899562546;269.5764152594281;17.054041122002943;51.0537489900724;
strefa ruchu uspokojonego 20 i 30 km/h;2;306.241643966;0;0;0;0;0;1.1187235974828662;17.054505201957717;51.05285812214589;
strefa ruchu uspokojonego 20 i 30 km/h;2;306.241643966;-1;16;0;16;306.2416439650639;344.0865808759293;17.054424253097803;51.05558530603602;
strefa ruchu uspokojonego 20 i 30 km/h;0;258.529373337;0;0;0;0;0;98.48682883818412;17.05567803115828;51.06257308702026;
strefa ruchu uspokojonego 20 i 30 km/h;0;258.529373337;-1;8;0;8;258.52937333691807;100.80122461568071;17.05931320253227;51.06218427973179;
strefa ruchu uspokojonego 20 i 30 km/h;0;532.876604877;0;0;0;0;0;288.7150524219011;17.061719055458532;51.06469048674642;
strefa ruchu uspokojonego 20 i 30 km/h;0;532.876604877;-1;16;0;16;532.8766048768448;108.87876561008326;17.064220320642104;51.06234680099038;
strefa ruchu uspokojonego 20 i 30 km/h;0;102.729695174;0;0;0;0;0;109.13733157908935;17.0625351402725;51.06208669939745;
strefa ruchu uspokojonego 20 i 30 km/h;0;102.729695174;-1;3;0;3;102.7296951737923;109.17253640925587;17.063925527155888;51.06179499595006;
strefa ruchu uspokojonego 20 i 30 km/h;0;118.174346417;0;0;0;0;0;92.10733550096425;17.063842421805834;51.06153502099995;
strefa ruchu uspokojonego 20 i 30 km/h;0;118.174346417;-1;11;0;11;118.17434641744092;117.94873819671959;17.06547678978339;51.06130361267;
strefa ruchu uspokojonego 20 i 30 km/h;2;131.839962494;0;0;0;0;0;175.24004056700713;17.074534847463585;51.06337483387426;
strefa ruchu uspokojonego 20 i 30 km/h;2;131.839962494;-1;8;0;8;131.83996249407625;92.01577767590689;17.07572302618001;51.06283731752485;
strefa ruchu uspokojonego 20 i 30 km/h;2;324.591763844;0;0;0;0;0;143.34676794288725;17.093921980210773;51.05266546659766;
strefa ruchu uspokojonego 20 i 30 km/h;2;324.591763844;-1;11;0;11;324.59176384460824;137.46931153776362;17.09697001042064;51.05047346642007;
strefa ruchu uspokojonego 20 i 30 km/h;2;55.0665129548;0;0;0;0;0;199.00450855508527;17.050265407794686;51.09733711224244;
strefa ruchu uspokojonego 20 i 30 km/h;2;55.0665129548;-1;1;0;1;55.0665129543061;199.00450855508527;17.050019027682016;51.09686706157797;
strefa ruchu uspokojonego 20 i 30 km/h;2;202.607925488;0;0;0;0;0;198.34347442371086;17.049507924657856;51.09916543862694;
strefa ruchu uspokojonego 20 i 30 km/h;2;202.607925488;-1;1;0;1;202.60792548788214;198.34347442371086;17.048633177018427;51.09742948882608;
strefa ruchu uspokojonego 20 i 30 km/h;2;158.792258281;0;0;0;0;0;285.5755065478031;16.99878656392715;51.090898328211615;
strefa ruchu uspokojonego 20 i 30 km/h;2;158.792258281;-1;1;0;1;158.79225828121358;285.5755065478031;16.99659516473331;51.091262836071756;
strefa ruchu uspokojonego 20 i 30 km/h;2;102.801485622;0;0;0;0;0;98.54730834327438;16.993044035075172;51.070306493639144;
strefa ruchu uspokojonego 20 i 30 km/h;2;102.801485622;-1;2;0;2;102.80148562155125;104.77685728704823;16.994481012140792;51.07012831013727;
strefa ruchu uspokojonego 20 i 30 km/h;2;81.8494976074;0;0;0;0;0;289.7923901255819;16.99672172843661;51.06944089381511;
strefa ruchu uspokojonego 20 i 30 km/h;2;81.8494976074;-1;1;0;1;81.84949760858801;289.7923901255819;16.995617673616398;51.069680566695574;
strefa ruchu uspokojonego 20 i 30 km/h;2;93.9593218883;0;0;0;0;0;122.79591135589668;16.994481012140792;51.07012831013727;
strefa ruchu uspokojonego 20 i 30 km/h;2;93.9593218883;-1;1;0;1;93.95932188757529;122.79591135589668;16.995617673616398;51.069680566695574;
strefa ruchu uspokojonego 20 i 30 km/h;1;458.543958785;0;0;0;0;0;0.21703935561015583;17.040533846690227;51.08759795394852;
strefa ruchu uspokojonego 20 i 30 km/h;1;458.543958785;-1;23;0;23;458.5439587853794;324.4227174167791;17.04048872948464;51.091701407710254;
strefa ruchu uspokojonego 20 i 30 km/h;2;458.279430973;0;0;0;0;0;236.68745733000887;17.04048872948464;51.091701407710254;
strefa ruchu uspokojonego 20 i 30 km/h;2;458.279430973;-1;40;0;40;458.2794309717384;335.22972487518507;17.040338511144284;51.08762223835216;
droga dla rowerow;2;195.764272289;0;0;0;0;0;108.71975452201266;16.910119345682073;51.15176930528426;
droga dla rowerow;2;195.764272289;-1;19;0;19;195.7642722889439;222.73539439498254;16.91176476682728;51.15083359994597;
droga dla rowerow;2;965.761063621;0;0;0;0;0;20.027962233910824;16.90629084681204;51.14300067348906;
droga dla rowerow;2;965.761063621;-1;28;0;28;965.7610636214388;39.50004811332437;16.91176476682728;51.15083359994597;
droga dla rowerow;2;11.369791652;0;0;0;0;0;69.94688824434272;16.90580049105471;51.14205719301121;
droga dla rowerow;2;11.369791652;-1;1;0;1;11.369791652981306;69.94688824434272;16.90595226202169;51.14209366020984;
droga dla rowerow;2;3.8071233077;0;0;0;0;0;325.78399919614293;16.905983517942968;51.14206565114877;
droga dla rowerow;2;3.8071233077;-1;1;0;1;3.80712330702273;325.78399919614293;16.90595226202169;51.14209366020984;
droga dla rowerow;2;106.52380213;0;0;0;0;0;325.78467979402996;16.90595226202169;51.14209366020984;
droga dla rowerow;2;106.52380213;-1;11;0;11;106.52380212878819;20.027835995515424;16.90629084681204;51.14300067348906;
droga dla pieszych i rowerow;2;15.5149708733;0;0;0;0;0;167.65524855538388;17.05804968006088;51.076786379921785;
droga dla pieszych i rowerow;2;15.5149708733;-1;5;0;5;15.514970872626252;166.73001128877263;17.058102254901303;51.076650909381854;
lacznik drogowy;2;120.416413497;0;0;0;0;0;199.73907071606365;17.031347821945;51.10079557374745;
lacznik drogowy;2;120.416413497;-1;1;0;1;120.41641349706934;199.73907071606365;17.030788552975565;51.09977203790598;
lacznik drogowy;2;159.006080657;0;0;0;0;0;198.38209047993615;17.030788552975565;51.09977203790598;
lacznik drogowy;2;159.006080657;-1;3;0;3;159.00608065673993;207.41967313261142;17.029832241317205;51.098478646663374;
lacznik drogowy;1;0.60778984855;0;0;0;0;0;110.28352018758012;17.031347821945;51.10079557374745;
lacznik drogowy;1;0.60778984855;-1;1;0;1;0.6077898485675666;110.28352018758012;17.031355999984303;51.100793747369366;
droga dla pieszych i rowerow;2;6.1092611309;0;0;0;0;0;20.40007310885354;17.12430890621435;51.161402649557665;
droga dla pieszych i rowerow;2;6.1092611309;-1;2;0;2;6.109261131140064;26.070281285687866;17.124341246993396;51.161453594627694;
droga dla pieszych i rowerow;2;111.269837803;0;0;0;0;0;203.03566640409775;17.125363000833044;51.163330616625935;
droga dla pieszych i rowerow;2;111.269837803;-1;2;0;2;111.26983780308076;201.25018396416522;17.124764888451267;51.16240388179008;
droga dla pieszych i rowerow;2;519.551804249;0;0;0;0;0;338.9076604940178;17.04756769292099;51.16561999028674;
droga dla pieszych i rowerow;2;519.551804249;-1;55;0;55;519.5518042483507;326.5747693738567;17.04750177311863;51.170169768833034;
strefa ruchu uspokojonego 20 i 30 km/h;1;226.41476231;0;0;0;0;0;273.34162661738134;17.045361303206136;51.11896146445157;
strefa ruchu uspokojonego 20 i 30 km/h;1;226.41476231;-1;7;0;7;226.4147623108502;262.25072530603;17.04216425147205;51.11866681139125;
strefa ruchu uspokojonego 20 i 30 km/h;2;196.893550055;0;0;0;0;0;104.38073780309551;17.043471765163535;51.12131796313635;
strefa ruchu uspokojonego 20 i 30 km/h;2;196.893550055;-1;6;0;6;196.89355005495344;98.65313942342779;17.046218895932498;51.12094144404153;
strefa ruchu uspokojonego 20 i 30 km/h;2;45.7218263989;0;0;0;0;0;153.43494882292202;17.03848092913181;51.12311268401102;
strefa ruchu uspokojonego 20 i 30 km/h;2;45.7218263989;-1;5;0;5;45.72182640017795;127.88816495005268;17.03895878583045;51.12283704956042;
strefa ruchu uspokojonego 20 i 30 km/h;2;60.3335957361;0;0;0;0;0;25.343324776999292;17.061171691208887;51.11646469290151;
strefa ruchu uspokojonego 20 i 30 km/h;2;60.3335957361;-1;6;0;6;60.33359573502872;11.517510133041391;17.061501184968506;51.11696458344979;
strefa ruchu uspokojonego 20 i 30 km/h;2;90.1948622272;0;0;0;0;0;81.4698478735984;17.03519218650698;51.12051154450924;
strefa ruchu uspokojonego 20 i 30 km/h;2;90.1948622272;-1;3;0;3;90.19486222766004;81.47284850539933;17.036463569325107;51.12064226797808;
strefa ruchu uspokojonego 20 i 30 km/h;2;77.2498848777;0;0;0;0;0;87.71022501356667;17.036583084457522;51.12065056670625;
strefa ruchu uspokojonego 20 i 30 km/h;2;77.2498848777;-1;3;0;3;77.24988487733813;87.71306352880974;17.037684884113062;51.120687363224626;
strefa ruchu uspokojonego 20 i 30 km/h;2;210.078319334;0;0;0;0;0;73.81459796046258;17.042142642346064;51.11918800326357;
strefa ruchu uspokojonego 20 i 30 km/h;2;210.078319334;-1;7;0;7;210.078319334526;73.6754238421872;17.045069810849675;51.119588154834396;
kontraruch;2;107.339951948;0;0;0;0;0;113.8300604553619;16.999051497335323;51.07208352490304;
kontraruch;2;107.339951948;-1;6;0;6;107.33995194853956;109.91593682556972;17.00047726287419;51.07173155847864;
kontraruch;2;349.331042052;0;0;0;0;0;303.4911754309904;17.026042014359295;51.10762646602325;
kontraruch;2;349.331042052;-1;15;0;15;349.3310420516475;354.64104128475446;17.023049015429347;51.109824721900495;
kontraruch;2;129.765786625;0;0;0;0;0;188.57748565214442;17.023240694880393;51.110984184949174;
kontraruch;2;129.765786625;-1;5;0;5;129.76578662624746;181.11762271135305;17.023049015429347;51.109824721900495;
kontraruch;2;359.017011363;0;0;0;0;0;112.05913540402746;17.04259421861983;51.10474034028619;
kontraruch;2;359.017011363;-1;10;0;10;359.017011363771;120.84345934197817;17.04710026432272;51.1032149753569;
droga dla pieszych i rowerow;2;137.912753046;0;0;0;0;0;47.68309084264312;17.0343514997151;51.140910084436825;
droga dla pieszych i rowerow;2;137.912753046;-1;21;0;21;137.91275304591917;50.017864779906624;17.03581661637601;51.14173900922629;
lacznik drogowy;2;43.4637363444;0;0;0;0;0;228.2884618195867;17.037418825648476;51.14255399602267;
lacznik drogowy;2;43.4637363444;-1;2;0;2;43.46373634321423;319.6404046453658;17.03697633528812;51.14246609342325;
droga dla pieszych i rowerow;2;40.653107776;0;0;0;0;0;255.00107493984297;17.051385701140077;51.12767579584032;
droga dla pieszych i rowerow;2;40.653107776;-1;6;0;6;40.6531077758991;253.52975526197417;17.050820095107177;51.12759451022345;
droga dla pieszych i rowerow;2;4.38082352278;0;0;0;0;0;244.31398408028397;17.052113768347684;51.12784117153526;
droga dla pieszych i rowerow;2;4.38082352278;-1;2;0;2;4.380823522385071;246.77226326512246;17.052057624916127;51.12782378263005;
droga dla pieszych i rowerow;2;50.2990558209;0;0;0;0;0;8.74297149217484;17.052089117544742;51.127474431904446;
droga dla pieszych i rowerow;2;50.2990558209;-1;23;0;23;50.29905582172976;334.0280848436019;17.052113768347684;51.12784117153526;
droga dla pieszych i rowerow;2;74.1515661584;0;0;0;0;0;192.79563872940187;16.979358089098394;51.12729149355768;
droga dla pieszych i rowerow;2;74.1515661584;-1;30;0;30;74.15156615864556;200.98827160241376;16.979102858372084;51.12669766245557;
droga dla pieszych i rowerow;2;123.675277226;0;0;0;0;0;6.408009149723439;17.055171963803687;51.12733280630462;
droga dla pieszych i rowerow;2;123.675277226;-1;11;0;11;123.67527722626876;12.796912000929;17.05565836117193;51.12839272299306;
droga dla pieszych i rowerow;2;45.7861474971;0;0;0;0;0;10.430475195132432;17.035166985828997;51.083013923319;
droga dla pieszych i rowerow;2;45.7861474971;-1;5;0;5;45.78614749688481;9.069900797628797;17.035261378329537;51.0834210742724;
droga dla pieszych i rowerow;2;23.1707664308;0;0;0;0;0;234.38168868595122;17.115597202746674;51.14714472365467;
droga dla pieszych i rowerow;2;23.1707664308;-1;3;0;3;23.17076643087807;182.60274081358165;17.115416029781432;51.14697864262143;
strefa ruchu uspokojonego 20 i 30 km/h;2;7.49482446953;0;0;0;0;0;157.58003550384836;17.038437787721083;51.12317431756043;
strefa ruchu uspokojonego 20 i 30 km/h;2;7.49482446953;-1;2;0;2;7.494824468243552;153.43494882292202;17.03848092913181;51.12311268401102;
lacznik drogowy;1;3.69525833603;0;0;0;0;0;266.1455977648783;17.038437787721083;51.12317431756043;
lacznik drogowy;1;3.69525833603;-1;1;0;1;3.6952583360501126;266.1455977648783;17.038385176214206;51.12317165189936;
lacznik drogowy;1;129.905764276;0;0;0;0;0;199.24672956182863;17.044281908945415;51.1230107626264;
lacznik drogowy;1;129.905764276;-1;3;0;3;129.90576427631083;204.88942410124994;17.043682475517368;51.1219061942879;
lacznik drogowy;1;120.01208187;0;0;0;0;0;17.89843180751132;17.04437532024827;51.122942706510486;
lacznik drogowy;1;120.01208187;-1;6;0;6;120.01208186987908;74.65296096829861;17.045031999333045;51.123902150859145;
strefa ruchu uspokojonego 20 i 30 km/h;2;4.22254022418;0;0;0;0;0;103.11601652322781;17.044316406344976;51.12295083445494;
strefa ruchu uspokojonego 20 i 30 km/h;2;4.22254022418;-1;2;0;2;4.222540224731885;103.0983023859242;17.04437532024827;51.122942706510486;
lacznik drogowy;1;7.33139532681;0;0;0;0;0;175.380652372602;17.044281908945415;51.1230107626264;
lacznik drogowy;1;7.33139532681;-1;2;0;2;7.331395326007413;145.94563834070715;17.044316406344976;51.12295083445494;
droga dla rowerow;2;2.97648656422;0;0;0;0;0;204.8988095308838;17.044384111201666;51.1239873571574;
droga dla rowerow;2;2.97648656422;-1;3;0;3;2.9764865642209575;199.41825354938555;17.04437018181292;51.12396208843857;
lacznik drogowy;1;191.553025506;0;0;0;0;0;20.83806210800987;17.043471765163535;51.12131796313635;
lacznik drogowy;1;191.553025506;-1;5;0;5;191.55302550735647;18.847014875197694;17.04437532024827;51.122942706510486;
kontraruch;2;419.686145002;0;0;0;0;0;264.8647770234618;17.084332945791544;51.07612771545799;
kontraruch;2;419.686145002;-1;29;0;29;419.6861450020118;83.95067267985205;17.08468510800926;51.07436589041882;
kontraruch;2;120.420655684;0;0;0;0;0;51.05430936727417;17.02342021886312;51.13447497840204;
kontraruch;2;120.420655684;-1;4;0;4;120.42065568331317;49.15053124362599;17.02469985534743;51.13519830714544;
kontraruch;2;148.467465385;0;0;0;0;0;48.345944504112914;17.021848879973774;51.133578521810584;
kontraruch;2;148.467465385;-1;4;0;4;148.46746538539907;48.6391976404546;17.02342021886312;51.13447497840204;
kontraruch;2;275.338029515;0;0;0;0;0;137.59261703632322;17.056098258281303;51.12330446891614;
kontraruch;2;275.338029515;-1;6;0;6;275.3380295145637;130.89647781315935;17.059083411344613;51.1216944574043;
kontraruch;2;235.669533341;0;0;0;0;0;19.983656281533257;17.013385229608016;51.09082407313523;
kontraruch;2;235.669533341;-1;14;0;14;235.6695333414516;81.9088743633471;17.015794048295263;51.0920480480447;
kontraruch;2;358.853579355;0;0;0;0;0;299.68085343777693;17.047618129215202;51.104092789230826;
kontraruch;2;358.853579355;-1;6;0;6;358.8535793542769;295.6456391524162;17.043133426186067;51.105652354977906;
strefa ruchu uspokojonego 20 i 30 km/h;2;70.0711306148;0;0;0;0;0;61.304052303083054;16.95179800825952;51.117441492077944;
strefa ruchu uspokojonego 20 i 30 km/h;2;70.0711306148;-1;4;0;4;70.07113061469718;74.60878706435594;16.952692733087762;51.11771762791873;
strefa ruchu uspokojonego 20 i 30 km/h;2;13.1150086878;0;0;0;0;0;61.59681313293286;16.948635608885258;51.11630393833258;
strefa ruchu uspokojonego 20 i 30 km/h;2;13.1150086878;-1;3;0;3;13.115008687071946;61.041680957945715;16.948798820339398;51.116361771354356;
strefa ruchu uspokojonego 20 i 30 km/h;2;35.1908419188;0;0;0;0;0;60.97909157827821;16.95070536701996;51.11705213675951;
strefa ruchu uspokojonego 20 i 30 km/h;2;35.1908419188;-1;2;0;2;35.19084191886006;61.42327389275692;16.951142068500474;51.11720870039718;
strefa ruchu uspokojonego 20 i 30 km/h;2;12.4962074247;0;0;0;0;0;61.597387386658475;16.948479856832318;51.116249102815395;
strefa ruchu uspokojonego 20 i 30 km/h;2;12.4962074247;-1;1;0;1;12.496207425203659;61.597387386658475;16.948635608885258;51.11630393833258;
strefa ruchu uspokojonego 20 i 30 km/h;2;55.5536853306;0;0;0;0;0;60.98706112332585;16.948862519345614;51.116383910364235;
strefa ruchu uspokojonego 20 i 30 km/h;2;55.5536853306;-1;2;0;2;55.55368533024882;60.99430713254756;16.94955081954198;51.11663227022268;
droga dla rowerow;1;22.9579819615;0;0;0;0;0;270.6806608212601;17.03475972226564;51.10230949390169;
droga dla rowerow;1;22.9579819615;-1;3;0;3;22.957981962241075;275.80206012549826;17.034435770011285;51.10233315437725;
kontrapas;1;234.268307155;0;0;0;0;0;276.5429637810216;17.034435770011285;51.10233315437725;
kontrapas;1;234.268307155;-1;11;0;11;234.2683071544661;281.8335243525867;17.03115593366612;51.10274201229505;
pas ruchu dla rowerow;1;124.863902591;0;0;0;0;0;11.249485171174907;17.036301367891568;51.10081577984702;
pas ruchu dla rowerow;1;124.863902591;-1;8;0;8;124.86390259018698;14.362815926354994;17.03671309043963;51.10190773714417;
pas ruchu dla rowerow;1;213.721619172;0;0;0;0;0;13.450321846072951;17.03674536729477;51.10199165317078;
pas ruchu dla rowerow;1;213.721619172;-1;11;0;11;213.72161917137512;14.459206447117932;17.03747028454018;51.10385773488262;
pas ruchu dla rowerow;1;131.05585551;0;0;0;0;0;193.57473523469676;17.03715026376252;51.103905111444256;
pas ruchu dla rowerow;1;131.05585551;-1;7;0;7;131.05585550876992;199.65368796834568;17.03673360424527;51.10275760583433;
pas ruchu dla rowerow;1;25.510145175;0;0;0;0;0;197.0067063019078;17.03673360424527;51.10275760583433;
pas ruchu dla rowerow;1;25.510145175;-1;1;0;1;25.5101451751186;197.0067063019078;17.036631643510532;51.102537465531825;
droga dla rowerow;2;8.80298967908;0;0;0;0;0;164.3465971808744;17.032317607504357;51.09774529630871;
droga dla rowerow;2;8.80298967908;-1;1;0;1;8.802989680015061;164.3465971808744;17.032353102880183;51.09766938878057;
droga dla rowerow;2;1.2857504929;0;0;0;0;0;108.44481308025094;17.032353102880183;51.09766938878057;
droga dla rowerow;2;1.2857504929;-1;1;0;1;1.2857504922545238;108.44481308025094;17.032370589860765;51.09766587649421;
droga dla rowerow;2;18.5574570242;0;0;0;0;0;182.59442957368245;17.032353102880183;51.09766938878057;
droga dla rowerow;2;18.5574570242;-1;2;0;2;18.557457024551585;200.55752808010257;17.0322851934389;51.09750981305041;
droga dla rowerow;2;8.14667355428;0;0;0;0;0;199.67605941052912;17.0322851934389;51.09750981305041;
